model,direction,side,dataset,layer,normalized_depth,scope,rho,mer,pier,mer_gain,pier_gain,matrix_retention,embedded_retention,poi_corrections,poi_corruptions,poi_net_utility,total_intervention_energy,edited_positions_or_frames,mean_intervention_norm,mean_perturbation_norm,original_hidden_norm,relative_perturbation,edited_fraction,path
whisper,Conditioning,decoder,cs_dialogue,31,1.0,global,0.5,1.1233885819521179,0.4144620811287478,-0.8609279391671123,0.05555555555555558,0.26829689795212996,0.7229617304492513,459,333,126,168708.63350772858,20822,8.10242212600752,,,,,results/basis_a4/whisper/conditioning/cs_dialogue/L31/conditioning_decoder_L31_global_rho0.5.json
whisper,Conditioning,decoder,cs_dialogue,31,1.0,oracle_local,0.5,0.28883740272084596,0.31084656084656087,-0.02637675993584032,0.15917107583774248,0.9248250237622051,0.9717138103161398,395,34,361,15147.168175697327,1804,8.39643468719364,,,,,results/basis_a4/whisper/conditioning/cs_dialogue/L31/conditioning_decoder_L31_oracle_local_rho0.5.json
whisper,Conditioning,decoder,seame_dev_man,0,0.0,global,0.5,0.37905759162303665,0.6363636363636364,-0.014659685863874339,0.0505050505050505,0.9523809523809523,0.967741935483871,6,1,5,1018.1245925426483,909,1.1200490567025834,,,,,results/basis_a4/whisper/conditioning/seame_dev_man/L00/conditioning_decoder_L0_global_rho0.5.json
whisper,Conditioning,decoder,seame_dev_man,0,0.0,oracle_local,0.5,0.6921465968586388,0.6767676767676768,-0.32774869109947646,0.010101010101010055,0.9554531490015361,0.9354838709677419,3,2,1,77.23610997200012,69,1.1193639126376829,,,,,results/basis_a4/whisper/conditioning/seame_dev_man/L00/conditioning_decoder_L0_oracle_local_rho0.5.json
whisper,Conditioning,decoder,seame_dev_man,1,0.03225806451612903,global,0.5,0.3507853403141361,0.6565656565656566,0.013612565445026203,0.030303030303030276,0.9938556067588326,1.0,3,0,3,1625.7139283418655,922,1.7632472107829344,,,,,results/basis_a4/whisper/conditioning/seame_dev_man/L01/conditioning_decoder_L1_global_rho0.5.json
whisper,Conditioning,decoder,seame_dev_man,1,0.03225806451612903,oracle_local,0.5,0.3612565445026178,0.6666666666666666,0.003141361256544517,0.02020202020202022,0.9984639016897081,0.967741935483871,3,1,2,119.56921553611755,68,1.758370816707611,,,,,results/basis_a4/whisper/conditioning/seame_dev_man/L01/conditioning_decoder_L1_oracle_local_rho0.5.json
whisper,Conditioning,decoder,seame_dev_man,2,0.06451612903225806,global,0.5,0.34450261780104713,0.6666666666666666,0.019895287958115182,0.02020202020202022,0.9984639016897081,0.967741935483871,3,1,2,1838.1998888254166,926,1.9850970721656767,,,,,results/basis_a4/whisper/conditioning/seame_dev_man/L02/conditioning_decoder_L2_global_rho0.5.json
whisper,Conditioning,decoder,seame_dev_man,2,0.06451612903225806,oracle_local,0.5,0.362303664921466,0.6565656565656566,0.002094240837696326,0.030303030303030276,0.9984639016897081,1.0,3,0,3,134.64868712425232,68,1.98012775182724,,,,,results/basis_a4/whisper/conditioning/seame_dev_man/L02/conditioning_decoder_L2_oracle_local_rho0.5.json
whisper,Conditioning,decoder,seame_dev_man,3,0.0967741935483871,global,0.5,0.3424083769633508,0.6666666666666666,0.021989528795811508,0.02020202020202022,0.9984639016897081,0.967741935483871,3,1,2,2015.1916794776917,925,2.1785855994353422,,,,,results/basis_a4/whisper/conditioning/seame_dev_man/L03/conditioning_decoder_L3_global_rho0.5.json
whisper,Conditioning,decoder,seame_dev_man,3,0.0967741935483871,oracle_local,0.5,0.3612565445026178,0.6565656565656566,0.003141361256544517,0.030303030303030276,0.9984639016897081,1.0,3,0,3,148.3280589580536,68,2.1812949846772587,,,,,results/basis_a4/whisper/conditioning/seame_dev_man/L03/conditioning_decoder_L3_oracle_local_rho0.5.json
