Dataset,Side,Layer,Scope,rho,MER,PIER,EN-WER,Matrix-CER,Corr,Corrupt,Outside,Matrix-Ret,Edited,Energy,FractionEdited,PIER-gain,MER-gain,Matrix-CER-gain
seame_dev_man,encoder,5,global,0.5,1.9382198952879581,0.7373737373737373,1.2828282828282829,2.0187793427230045,4,9,,0.8617511520737328,11400,115709.75079345703,1.0,-0.0505050505050505,-1.573821989528796,-1.698356807511737
seame_dev_man,encoder,5,oracle_local,0.5,0.4952879581151832,0.7474747474747475,0.7575757575757576,0.4624413145539906,4,10,,0.7496159754224271,2367,24035.78245162964,0.20763157894736842,-0.06060606060606066,-0.13089005235602091,-0.142018779342723
seame_dev_man,decoder,6,global,0.5,0.3581151832460733,0.6767676767676768,0.7070707070707071,0.3145539906103286,1,0,,0.9861751152073732,929,2206.311846613884,,0.010101010101010055,0.006282722513089034,0.005868544600938996
seame_dev_man,decoder,6,oracle_local,0.5,0.3612565445026178,0.6868686868686869,0.7171717171717171,0.31690140845070425,0,0,,0.9984639016897081,69,164.46008253097534,,0.0,0.003141361256544517,0.0035211267605633756
seame_dev_man,encoder,6,global,0.5,2.364397905759162,0.7373737373737373,1.1313131313131313,2.5140845070422535,4,9,,0.8648233486943164,11400,115764.81066894531,1.0,-0.0505050505050505,-2.0,-2.193661971830986
seame_dev_man,encoder,6,oracle_local,0.5,0.4837696335078534,0.7474747474747475,0.7575757575757576,0.4495305164319249,4,10,,0.7557603686635944,2367,24049.029101371765,0.20763157894736842,-0.06060606060606066,-0.11937172774869109,-0.12910798122065725
seame_dev_man,decoder,7,global,0.5,0.36020942408376966,0.6767676767676768,0.7070707070707071,0.31690140845070425,1,0,,0.9923195084485407,931,2380.968787550926,,0.010101010101010055,0.004188481675392652,0.0035211267605633756
seame_dev_man,decoder,7,oracle_local,0.5,0.3633507853403141,0.6868686868686869,0.7272727272727273,0.318075117370892,0,0,,1.0,69,176.68461108207703,,0.0,0.0010471204188481908,0.0023474178403756207
seame_dev_man,encoder,7,global,0.5,2.4408376963350786,0.7272727272727273,1.2626262626262625,2.584507042253521,4,8,,0.8509984639016898,11400,114244.78582763672,1.0,-0.04040404040404044,-2.0764397905759164,-2.2640845070422535
seame_dev_man,encoder,7,oracle_local,0.5,0.48900523560209425,0.7474747474747475,0.7575757575757576,0.45539906103286387,4,10,,0.7588325652841782,2367,23732.13195514679,0.20763157894736842,-0.06060606060606066,-0.12460732984293194,-0.13497652582159625
seame_dev_man,decoder,8,global,0.5,0.35916230366492147,0.696969696969697,0.7272727272727273,0.31338028169014087,0,1,,0.9938556067588326,927,2571.10395693779,,-0.010101010101010166,0.005235602094240843,0.007042253521126751
seame_dev_man,decoder,8,oracle_local,0.5,0.3612565445026178,0.6868686868686869,0.7171717171717171,0.31690140845070425,0,0,,1.0,69,192.38066983222961,,0.0,0.003141361256544517,0.0035211267605633756
seame_dev_man,encoder,8,global,0.5,2.0366492146596857,0.7373737373737373,1.0808080808080809,2.1514084507042255,5,10,,0.8417818740399385,11400,115007.74743652344,1.0,-0.0505050505050505,-1.6722513089005235,-1.830985915492958
seame_dev_man,encoder,8,oracle_local,0.5,0.5057591623036649,0.7474747474747475,0.7575757575757576,0.47417840375586856,4,10,,0.738863287250384,2367,23889.59869003296,0.20763157894736842,-0.06060606060606066,-0.1413612565445026,-0.15375586854460094
seame_dev_man,decoder,9,global,0.5,0.3633507853403141,0.696969696969697,0.7272727272727273,0.318075117370892,0,1,,0.9938556067588326,928,2579.049024105072,,-0.010101010101010166,0.0010471204188481908,0.0023474178403756207
seame_dev_man,decoder,9,oracle_local,0.5,0.3633507853403141,0.6868686868686869,0.7171717171717171,0.3192488262910798,0,0,,1.0,69,192.780259847641,,0.0,0.0010471204188481908,0.0011737089201878104
seame_dev_man,encoder,9,global,0.5,2.2408376963350785,0.7777777777777778,1.0606060606060606,2.3826291079812205,6,15,,0.8141321044546851,11400,114922.35064697266,1.0,-0.09090909090909094,-1.8764397905759163,-2.062206572769953
seame_dev_man,encoder,9,oracle_local,0.5,0.5057591623036649,0.7575757575757576,0.7676767676767676,0.47300469483568075,3,10,,0.7403993855606759,2367,23873.875665664673,0.20763157894736842,-0.07070707070707072,-0.1413612565445026,-0.15258215962441313
seame_dev_man,decoder,10,global,0.5,0.3612565445026178,0.6868686868686869,0.7171717171717171,0.31690140845070425,3,3,,0.9815668202764977,921,2668.603790998459,,0.0,0.003141361256544517,0.0035211267605633756
seame_dev_man,decoder,10,oracle_local,0.5,0.362303664921466,0.6868686868686869,0.7171717171717171,0.318075117370892,0,0,,1.0,69,200.1806161403656,,0.0,0.002094240837696326,0.0023474178403756207
seame_dev_man,encoder,10,global,0.5,1.1633507853403142,0.7777777777777778,0.8080808080808081,1.2053990610328638,3,12,,0.8033794162826421,11400,117259.05395507812,1.0,-0.09090909090909094,-0.7989528795811519,-0.8849765258215961
seame_dev_man,encoder,10,oracle_local,0.5,0.5099476439790576,0.7575757575757576,0.7676767676767676,0.47769953051643194,3,10,,0.7311827956989247,2367,24364.78032398224,0.20763157894736842,-0.07070707070707072,-0.14554973821989525,-0.1572769953051643
seame_dev_man,decoder,11,global,0.5,0.36020942408376966,0.6666666666666666,0.696969696969697,0.318075117370892,4,2,,0.978494623655914,916,2696.571492910385,,0.02020202020202022,0.004188481675392652,0.0023474178403756207
seame_dev_man,decoder,11,oracle_local,0.5,0.362303664921466,0.6868686868686869,0.7171717171717171,0.318075117370892,0,0,,1.0,69,203.0612108707428,,0.0,0.002094240837696326,0.0023474178403756207
seame_dev_man,encoder,11,global,0.5,1.2680628272251309,0.7070707070707071,0.8787878787878788,1.3145539906103287,9,11,,0.7818740399385561,11400,117111.5810546875,1.0,-0.02020202020202022,-0.9036649214659686,-0.9941314553990611
seame_dev_man,encoder,11,oracle_local,0.5,0.5109947643979058,0.7777777777777778,0.7878787878787878,0.4765258215962441,1,10,,0.7342549923195084,2367,24335.46084499359,0.20763157894736842,-0.09090909090909094,-0.1465968586387435,-0.1561032863849765
seame_dev_man,decoder,12,global,0.5,0.362303664921466,0.6868686868686869,0.7171717171717171,0.318075117370892,0,0,,0.9815668202764977,917,2801.176787376404,,0.0,0.002094240837696326,0.0023474178403756207
seame_dev_man,decoder,12,oracle_local,0.5,0.362303664921466,0.6868686868686869,0.7171717171717171,0.318075117370892,0,0,,1.0,69,210.06781339645386,,0.0,0.002094240837696326,0.0023474178403756207
seame_dev_man,encoder,12,global,0.5,1.6596858638743455,0.7878787878787878,0.7878787878787878,1.7640845070422535,5,15,,0.7665130568356375,11400,116662.64776611328,1.0,-0.101010101010101,-1.2952879581151833,-1.443661971830986
seame_dev_man,encoder,12,oracle_local,0.5,0.5172774869109947,0.7676767676767676,0.7777777777777778,0.4847417840375587,2,10,,0.7342549923195084,2367,24242.515957832336,0.20763157894736842,-0.08080808080808077,-0.15287958115183242,-0.16431924882629106
seame_dev_man,decoder,13,global,0.5,0.34973821989528797,0.6666666666666666,0.6868686868686869,0.3075117370892019,3,1,,0.978494623655914,903,2896.0145683288574,,0.02020202020202022,0.014659685863874339,0.012910798122065748
seame_dev_man,decoder,13,oracle_local,0.5,0.362303664921466,0.6868686868686869,0.7171717171717171,0.318075117370892,0,0,,1.0,69,220.15597438812256,,0.0,0.002094240837696326,0.0023474178403756207
seame_dev_man,encoder,13,global,0.5,1.5476439790575915,0.9191919191919192,0.9191919191919192,1.6232394366197183,1,24,,0.6190476190476191,11400,116237.26275634766,1.0,-0.23232323232323238,-1.1832460732984291,-1.3028169014084505
seame_dev_man,encoder,13,oracle_local,0.5,0.5256544502617801,0.7777777777777778,0.7878787878787878,0.49295774647887325,2,11,,0.7188940092165899,2367,24151.2323884964,0.20763157894736842,-0.09090909090909094,-0.16125654450261784,-0.17253521126760563
seame_dev_man,decoder,14,global,0.5,0.34973821989528797,0.6565656565656566,0.6868686868686869,0.3075117370892019,4,1,,0.9738863287250384,902,2958.081367969513,,0.030303030303030276,0.014659685863874339,0.012910798122065748
seame_dev_man,decoder,14,oracle_local,0.5,0.3612565445026178,0.6868686868686869,0.7070707070707071,0.318075117370892,0,0,,0.9984639016897081,69,225.05743789672852,,0.0,0.003141361256544517,0.0023474178403756207
seame_dev_man,encoder,14,global,0.5,2.068062827225131,0.9696969696969697,0.9696969696969697,2.2007042253521125,0,28,,0.4930875576036866,11400,115467.4058227539,1.0,-0.2828282828282829,-1.7036649214659687,-1.880281690140845
seame_dev_man,encoder,14,oracle_local,0.5,0.5172774869109947,0.7777777777777778,0.7878787878787878,0.4835680751173709,2,11,,0.7296466973886329,2367,23991.675463676453,0.20763157894736842,-0.09090909090909094,-0.15287958115183242,-0.16314553990610325
seame_dev_man,decoder,15,global,0.5,0.35287958115183243,0.6464646464646465,0.6767676767676768,0.31220657276995306,4,0,,0.9723502304147466,904,2934.002604007721,,0.04040404040404033,0.011518324607329877,0.008215962441314562
