model,dataset,side,layer,relative_depth,direction,scope,rho,rank_stability_status,mer,pier,en_wer,matrix_cer,matrix_retention,poi_corrections,poi_corruptions,poi_net_utility,corrections,corruptions,outside_harm,edited_positions_or_frames,total_intervention_energy,original_hidden_norm,mean_perturbation_norm,relative_perturbation,edited_fraction,raw_local_mer,raw_local_pier,conditioning_local_mer,conditioning_local_pier,a5_minus_raw_local_mer,a5_minus_conditioning_local_mer,direction_hash,mask_hash,site_hash,model_revision,config_hash,_path
whisper,seame_dev_man,encoder,28,0.9032258064516129,neg_shared,oracle_local,0.5,NOT_TESTED,0.3706806282722513,0.696969696969697,0.7171717171717171,,0.9508448540706606,4,5,-1,4,5,,2367,26803.377354621887,41.032485797529134,11.323775815218372,0.27597099213278126,1.0,0.4167539267015707,0.6767676767676768,,,-0.0460732984293194,,sha256:1485a3dfa0e4406852b10396025a0839a44f2b425050ba2b8c1e41895c38a8cc,sha256:8cc631cffa63db22ac6fe20f209c8ce0a1c3b43e0a0be4068776f60c78eb69bc,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_man/L28/neg_shared_encoder_L28_oracle_local_rho0.5.json
whisper,seame_dev_man,encoder,29,0.9354838709677419,neg_shared,oracle_local,0.5,NOT_TESTED,0.38010471204188484,0.6767676767676768,0.696969696969697,,0.9324116743471582,4,3,1,4,3,,2367,27240.430521965027,41.59549017722062,11.508420161370944,0.27667470950188305,1.0,0.6167539267015707,0.7070707070707071,,,-0.23664921465968586,,sha256:a2e047b5d3338502d614457ebb66cdd221ccd58c210c2b0a90806abdd71753ad,sha256:8cc631cffa63db22ac6fe20f209c8ce0a1c3b43e0a0be4068776f60c78eb69bc,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_man/L29/neg_shared_encoder_L29_oracle_local_rho0.5.json
whisper,seame_dev_man,encoder,30,0.967741935483871,neg_shared,oracle_local,0.5,NOT_TESTED,0.38010471204188484,0.6868686868686869,0.7070707070707071,,0.9493087557603687,4,4,0,4,4,,2367,28059.995416641235,42.8972680962534,11.85466642021176,0.27635014876966335,1.0,0.8921465968586387,0.6868686868686869,,,-0.5120418848167538,,sha256:d7bc78657c255ffb4b76109dd2b87b228046fdf38b240f4903064821b4fe17b1,sha256:8cc631cffa63db22ac6fe20f209c8ce0a1c3b43e0a0be4068776f60c78eb69bc,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_man/L30/neg_shared_encoder_L30_oracle_local_rho0.5.json
whisper,seame_dev_man,encoder,31,1.0,neg_shared,oracle_local,0.5,UNSTABLE,0.4083769633507853,0.6868686868686869,0.696969696969697,,0.9032258064516129,4,4,0,4,4,,2367,29691.831256866455,44.35059401008919,12.544077421574336,0.2828389946416664,1.0,1.0387434554973822,0.7070707070707071,,,-0.6303664921465969,,sha256:eb4f0d7ad39b052f9b96a9649800988e81ca2e83a29e11dacb648ae895ab92a2,sha256:8cc631cffa63db22ac6fe20f209c8ce0a1c3b43e0a0be4068776f60c78eb69bc,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_man/L31/neg_shared_encoder_L31_oracle_local_rho0.5.json
whisper,seame_dev_sge,encoder,0,0.0,neg_shared,oracle_local,0.5,NOT_TESTED,0.3394706559263521,0.8409090909090909,0.8409090909090909,,0.925,4,5,-1,4,5,,2176,23466.96251487732,21.848556139013347,10.784449685145827,0.4936001086995783,1.0,0.3970080552359033,0.8977272727272727,,,-0.05753739930955121,,sha256:b33fd3a15fdc227d61f4ced86cab16f1d5118ac098a583b105838c3456c2fc0b,sha256:762b6659d9ce860dec9d0ada3f410521eb69e564df643e06d28479b1fde4f89a,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_sge/L00/neg_shared_encoder_L0_oracle_local_rho0.5.json
whisper,seame_dev_sge,encoder,1,0.03225806451612903,neg_shared,oracle_local,0.5,NOT_TESTED,0.3037974683544304,0.8181818181818182,0.8181818181818182,,0.9683333333333334,4,3,1,4,3,,2176,15440.185948848724,18.033286737168538,7.095673689728274,0.39347645235980916,1.0,0.4154200230149597,0.8977272727272727,,,-0.11162255466052934,,sha256:5d25ee178d76a5bf415f55508f5356ce1c7f3538385f6f43ec2fd183bae543f0,sha256:762b6659d9ce860dec9d0ada3f410521eb69e564df643e06d28479b1fde4f89a,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_sge/L01/neg_shared_encoder_L1_oracle_local_rho0.5.json
whisper,seame_dev_sge,encoder,2,0.06451612903225806,neg_shared,oracle_local,0.5,NOT_TESTED,0.3912543153049482,0.8863636363636364,0.8863636363636364,,0.845,2,7,-5,2,7,,2176,20853.220413208008,17.832819377674777,9.583281439893385,0.5373957553728642,1.0,0.6006904487917146,0.9090909090909091,,,-0.20943613348676643,,sha256:af24b7789d91af78172574b053f11e774343df7ee7eed53c99f2b66fdf9f22f3,sha256:762b6659d9ce860dec9d0ada3f410521eb69e564df643e06d28479b1fde4f89a,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_sge/L02/neg_shared_encoder_L2_oracle_local_rho0.5.json
whisper,seame_dev_sge,encoder,3,0.0967741935483871,neg_shared,oracle_local,0.5,NOT_TESTED,0.4004602991944764,0.8863636363636364,0.8863636363636364,,0.835,3,8,-5,3,8,,2176,20647.788190841675,17.69935661116067,9.488873249467682,0.5361140214263093,1.0,0.5891829689298044,0.8977272727272727,,,-0.18872266973532797,,sha256:88194d493f59419c205cc3514c3dd1aff8cf919edcae5b575e38d0fe98eb4b9b,sha256:762b6659d9ce860dec9d0ada3f410521eb69e564df643e06d28479b1fde4f89a,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_sge/L03/neg_shared_encoder_L3_oracle_local_rho0.5.json
whisper,seame_dev_sge,encoder,4,0.12903225806451613,neg_shared,oracle_local,0.5,NOT_TESTED,0.379746835443038,0.875,0.875,,0.8616666666666667,3,7,-4,3,7,,2176,20573.183471679688,17.71869004298659,9.454587992499857,0.533594073239188,1.0,0.6006904487917146,0.9090909090909091,,,-0.22094361334867663,,sha256:afbc8621b07c1b85a9ac211a1fbf6eda3001a1f5939bda5203e27591ef196c84,sha256:762b6659d9ce860dec9d0ada3f410521eb69e564df643e06d28479b1fde4f89a,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_sge/L04/neg_shared_encoder_L4_oracle_local_rho0.5.json
whisper,seame_dev_sge,encoder,5,0.16129032258064516,neg_shared,oracle_local,0.5,NOT_TESTED,0.4223245109321059,0.8977272727272727,0.8977272727272727,,0.81,3,9,-6,3,9,,2176,20500.39238357544,17.788567313376596,9.421136205687242,0.5296174806951858,1.0,0.8227848101265823,0.9204545454545454,,,-0.40046029919447645,,sha256:d6a489490ea7b23bc4ded0c264991ef8a39654b326d54f6925a9d38b0fc72730,sha256:762b6659d9ce860dec9d0ada3f410521eb69e564df643e06d28479b1fde4f89a,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_sge/L05/neg_shared_encoder_L5_oracle_local_rho0.5.json
whisper,seame_dev_sge,encoder,6,0.1935483870967742,neg_shared,oracle_local,0.5,NOT_TESTED,0.4085155350978136,0.8863636363636364,0.8977272727272727,,0.83,3,8,-5,3,8,,2176,20510.12171459198,18.477954174665843,9.425607405602932,0.5101001613331139,1.0,0.8250863060989643,0.9090909090909091,,,-0.4165707710011507,,sha256:5f11435e2d21a941b8995f082cd1d963efe8ba561a4c0cbf2d02bd1dce4f4e0a,sha256:762b6659d9ce860dec9d0ada3f410521eb69e564df643e06d28479b1fde4f89a,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_sge/L06/neg_shared_encoder_L6_oracle_local_rho0.5.json
whisper,seame_dev_sge,encoder,7,0.22580645161290322,neg_shared,oracle_local,0.5,NOT_TESTED,0.4430379746835443,0.9090909090909091,0.9090909090909091,,0.7833333333333333,3,10,-7,3,10,,2176,20374.782192230225,18.302561714368707,9.36341093392933,0.511590185027402,1.0,0.6075949367088608,0.9090909090909091,,,-0.1645569620253165,,sha256:c8d086a5b748a95de4faf4b7effebbb1a8d5b930cdc53fb210823661e44dc2bc,sha256:762b6659d9ce860dec9d0ada3f410521eb69e564df643e06d28479b1fde4f89a,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_sge/L07/neg_shared_encoder_L7_oracle_local_rho0.5.json
whisper,seame_dev_sge,encoder,8,0.25806451612903225,neg_shared,oracle_local,0.5,NOT_TESTED,0.4476409666283084,0.8863636363636364,0.8863636363636364,,0.7833333333333333,3,8,-5,3,8,,2176,20542.053126335144,18.4866857923129,9.440281767617254,0.5106530112359401,1.0,0.5972382048331415,0.9318181818181818,,,-0.14959723820483312,,sha256:b455d9e5ed85c53752c823764833454cac52ef0841c67c604e8f9368444ab1f1,sha256:762b6659d9ce860dec9d0ada3f410521eb69e564df643e06d28479b1fde4f89a,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_sge/L08/neg_shared_encoder_L8_oracle_local_rho0.5.json
whisper,seame_dev_sge,encoder,9,0.2903225806451613,neg_shared,oracle_local,0.5,NOT_TESTED,0.4372842347525892,0.875,0.875,,0.7966666666666666,4,8,-4,4,8,,2176,20556.77166557312,18.556584268808365,9.447045802193529,0.5090940048742162,1.0,0.6064441887226697,0.9204545454545454,,,-0.1691599539700805,,sha256:f83544f608c78622d7dcb47246bad774bdf9550db331505a4b6641aa1d7c8428,sha256:762b6659d9ce860dec9d0ada3f410521eb69e564df643e06d28479b1fde4f89a,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_sge/L09/neg_shared_encoder_L9_oracle_local_rho0.5.json
whisper,seame_dev_sge,encoder,10,0.3225806451612903,neg_shared,oracle_local,0.5,NOT_TESTED,0.45914844649021863,0.8977272727272727,0.8977272727272727,,0.7683333333333333,3,9,-6,3,9,,2176,20719.35364341736,18.708781536011134,9.521761784658713,0.508946120640245,1.0,0.5983889528193326,0.9204545454545454,,,-0.13924050632911394,,sha256:fb03649d6a8379ded5ac1666db6635c13872e3c0f2f5917298d3181b596fdaaa,sha256:762b6659d9ce860dec9d0ada3f410521eb69e564df643e06d28479b1fde4f89a,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_sge/L10/neg_shared_encoder_L10_oracle_local_rho0.5.json
whisper,seame_dev_sge,encoder,11,0.3548387096774194,neg_shared,oracle_local,0.5,NOT_TESTED,0.45569620253164556,0.8863636363636364,0.8863636363636364,,0.77,4,9,-5,4,9,,2176,20692.649143218994,18.679800428888377,9.509489495964612,0.5090787523221154,1.0,0.8216340621403913,0.9204545454545454,,,-0.3659378596087457,,sha256:1e45f2fe984a3899f7637491ce853b72a8fe29e241b8b15e5a6bdb54546394af,sha256:762b6659d9ce860dec9d0ada3f410521eb69e564df643e06d28479b1fde4f89a,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_sge/L11/neg_shared_encoder_L11_oracle_local_rho0.5.json
whisper,seame_dev_sge,encoder,12,0.3870967741935484,neg_shared,oracle_local,0.5,NOT_TESTED,0.45569620253164556,0.8977272727272727,0.8977272727272727,,0.7666666666666667,3,9,-6,3,9,,2176,20656.020805358887,18.58074501244461,9.492656620109782,0.5108867601246342,1.0,0.8331415420023015,0.9318181818181818,,,-0.37744533947065595,,sha256:50f615e2aec8a66c969c2e1e5c93219d795f2fc348a77a6428f611bebfb846d8,sha256:762b6659d9ce860dec9d0ada3f410521eb69e564df643e06d28479b1fde4f89a,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_sge/L12/neg_shared_encoder_L12_oracle_local_rho0.5.json
whisper,seame_dev_sge,encoder,13,0.41935483870967744,neg_shared,oracle_local,0.5,NOT_TESTED,0.4614499424626007,0.9090909090909091,0.9090909090909091,,0.77,2,9,-7,2,9,,2176,20682.640424728394,18.593170038040945,9.504889901070033,0.5112033010843969,1.0,0.8481012658227848,0.9204545454545454,,,-0.3866513233601841,,sha256:b4dd42dc4676e6417a4a071f77af4257a656e7b645cd94cf219539d9dd46456b,sha256:762b6659d9ce860dec9d0ada3f410521eb69e564df643e06d28479b1fde4f89a,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_sge/L13/neg_shared_encoder_L13_oracle_local_rho0.5.json
whisper,seame_dev_sge,encoder,14,0.45161290322580644,neg_shared,oracle_local,0.5,NOT_TESTED,0.4568469505178366,0.8977272727272727,0.8977272727272727,,0.7666666666666667,3,9,-6,3,9,,2176,20624.014952659607,18.499880208688623,9.477948048097247,0.512324833522211,1.0,0.6823935558112774,0.9318181818181818,,,-0.22554660529344078,,sha256:376678cf55f49abcdcbcb85b7c0f03e67c27b4409d30b0028598fbb7880e7e21,sha256:762b6659d9ce860dec9d0ada3f410521eb69e564df643e06d28479b1fde4f89a,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_sge/L14/neg_shared_encoder_L14_oracle_local_rho0.5.json
whisper,seame_dev_sge,encoder,15,0.4838709677419355,neg_shared,oracle_local,0.5,NOT_TESTED,0.4372842347525892,0.875,0.875,,0.8,4,8,-4,4,8,,2176,20616.050518989563,18.755880519747734,9.474287922329763,0.5051369309137181,1.0,0.6467203682393556,0.9431818181818182,,,-0.20943613348676643,,sha256:9cfe07a522f4002b36eebd097aa1179fed074edba1f889d52559a007fd4185f8,sha256:762b6659d9ce860dec9d0ada3f410521eb69e564df643e06d28479b1fde4f89a,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_sge/L15/neg_shared_encoder_L15_oracle_local_rho0.5.json
whisper,seame_dev_sge,encoder,16,0.5161290322580645,neg_shared,oracle_local,0.5,NOT_TESTED,0.43843498273878023,0.8863636363636364,0.8863636363636364,,0.7983333333333333,3,8,-5,3,8,,2176,20741.321166038513,18.866463568280725,9.531857153510346,0.5052275493503614,1.0,0.8607594936708861,0.9204545454545454,,,-0.4223245109321059,,sha256:770c4b589dc55014489e66376c2ebabc66c05c9d75e3c5de5251a58149a8d7bb,sha256:762b6659d9ce860dec9d0ada3f410521eb69e564df643e06d28479b1fde4f89a,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_sge/L16/neg_shared_encoder_L16_oracle_local_rho0.5.json
whisper,seame_dev_sge,encoder,17,0.5483870967741935,neg_shared,oracle_local,0.5,NOT_TESTED,0.44533947065592633,0.9318181818181818,0.9318181818181818,,0.795,1,10,-9,1,10,,2176,20725.776673316956,18.820630059522742,9.524713544722866,0.5060783573450885,1.0,0.669735327963176,0.9431818181818182,,,-0.2243958573072497,,sha256:3040de15ec98fcd30ad9ac8956895aef307ebf97e3a4180b98a0ef9dda2efeed,sha256:762b6659d9ce860dec9d0ada3f410521eb69e564df643e06d28479b1fde4f89a,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_sge/L17/neg_shared_encoder_L17_oracle_local_rho0.5.json
whisper,seame_dev_sge,encoder,18,0.5806451612903226,neg_shared,oracle_local,0.5,NOT_TESTED,0.43843498273878023,0.9204545454545454,0.9204545454545454,,0.805,2,10,-8,2,10,,2176,20644.611897468567,18.98359620834098,9.487413555821952,0.4997690348919973,1.0,0.6524741081703107,0.9318181818181818,,,-0.21403912543153047,,sha256:2dd66e6c9fa96b172c3c6f05e25a89a45271dc8e528e69626594a2d79bb33587,sha256:762b6659d9ce860dec9d0ada3f410521eb69e564df643e06d28479b1fde4f89a,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_sge/L18/neg_shared_encoder_L18_oracle_local_rho0.5.json
whisper,seame_dev_sge,encoder,19,0.6129032258064516,neg_shared,oracle_local,0.5,NOT_TESTED,0.43498273878020716,0.9318181818181818,0.9318181818181818,,0.805,1,10,-9,1,10,,2176,20531.303807258606,19.05408458674655,9.435341823188697,0.4951873589220674,1.0,0.41196777905638665,0.9090909090909091,,,0.023014959723820505,,sha256:13902bb3c79296f0f8cef904e917ba4f01bcd1ea2343a5e81a780bbbaa030327,sha256:762b6659d9ce860dec9d0ada3f410521eb69e564df643e06d28479b1fde4f89a,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_sge/L19/neg_shared_encoder_L19_oracle_local_rho0.5.json
whisper,seame_dev_sge,encoder,20,0.6451612903225806,neg_shared,oracle_local,0.5,NOT_TESTED,0.4487917146144994,0.9204545454545454,0.9204545454545454,,0.7883333333333333,2,10,-8,2,10,,2176,20705.127605438232,19.339446964509346,9.51522408338154,0.49201117802610067,1.0,0.42692750287687,0.9090909090909091,,,0.021864211737629424,,sha256:56ef545343d31c1c47c694d4c2f0496073481db0f1da1e91331e8aa474efb674,sha256:762b6659d9ce860dec9d0ada3f410521eb69e564df643e06d28479b1fde4f89a,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_sge/L20/neg_shared_encoder_L20_oracle_local_rho0.5.json
whisper,seame_dev_sge,encoder,21,0.6774193548387096,neg_shared,oracle_local,0.5,NOT_TESTED,0.38895281933256615,0.9204545454545454,0.9204545454545454,,0.88,1,9,-8,1,9,,2176,24099.14134979248,39.73674724557821,11.074973046779633,0.2787085963109883,1.0,0.3970080552359033,0.9204545454545454,,,-0.008055235903337177,,sha256:d74d2a409f36476efeeed1f625ab0dc6a2dc73a8b821d34e135f1081005cb1a5,sha256:762b6659d9ce860dec9d0ada3f410521eb69e564df643e06d28479b1fde4f89a,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_sge/L21/neg_shared_encoder_L21_oracle_local_rho0.5.json
whisper,seame_dev_sge,encoder,22,0.7096774193548387,neg_shared,oracle_local,0.5,NOT_TESTED,0.666283084004603,0.9204545454545454,0.9204545454545454,,0.9033333333333333,0,8,-8,0,8,,2176,24131.180092811584,39.664965973180884,11.089696733828854,0.2795841736339079,1.0,0.380897583429229,0.9204545454545454,,,0.285385500575374,,sha256:2306f80c3722a529d0ff40ab97252f4975e666ada8c0d3c7efaca8b6f7ac095d,sha256:762b6659d9ce860dec9d0ada3f410521eb69e564df643e06d28479b1fde4f89a,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_sge/L22/neg_shared_encoder_L22_oracle_local_rho0.5.json
whisper,seame_dev_sge,encoder,23,0.7419354838709677,neg_shared,oracle_local,0.5,NOT_TESTED,0.5868814729574223,0.9090909090909091,0.9090909090909091,,0.865,1,8,-7,1,8,,2176,24127.325565338135,39.81338823718183,11.087925351717892,0.2784974060902169,1.0,0.5350978135788262,0.8863636363636364,,,0.05178365937859608,,sha256:e3c0558ff0fc3f8bc60c09a5dd2dc218a47903945f931568eefd3c35203a69bd,sha256:762b6659d9ce860dec9d0ada3f410521eb69e564df643e06d28479b1fde4f89a,sha256:db44fc36dde6fe547757530d0681da140ba114b627899224deb9690f2a6ffe63,sha256:a8e94b85976e5864ba3e9525c7e6c83b2a1eca42d4b797a0c7c24d778e40fd95,sha256:39c3f62c162ab0fe10acb5bc2b0c17040b2744ecee5fb9d4dd08a2d12c78dfb2,results/basis_a5_unique_shared/whisper/neg_shared/encoder/seame_dev_sge/L23/neg_shared_encoder_L23_oracle_local_rho0.5.json
