model,side,layer,direction,comparator,cosine,angle_deg,raw_l2,unit_l2_identity,a5_norm,comparator_norm,direction_hash
whisper,decoder,24,pos_unique,Conditioning,-0.04112468396330853,92.35693550065474,1.443000127283731,1.443000127283731,1.0,1.0000000000000002,sha256:b40b29af2de4a0e7a1e762cfabd395c0fb63ba82bda6bed966567efc1de0df92
whisper,decoder,24,unique_minus_shared,Raw,0.10540627386575789,83.94942576690632,1.3376051235421926,1.3376051235421926,0.9999999403953552,1.0,sha256:3c6d65384d8843a5cb8fd21d5a73288ee0319fc9d525996d2d835f9e6c58d99c
whisper,decoder,24,unique_minus_shared,Conditioning,-0.05596747727846678,93.20837669132241,1.4532497891200684,1.4532497891200684,0.9999999403953552,1.0000000000000002,sha256:3c6d65384d8843a5cb8fd21d5a73288ee0319fc9d525996d2d835f9e6c58d99c
whisper,decoder,25,neg_shared,Raw,0.14181759732056473,81.84696355515304,1.310101076854994,1.310101076854994,0.9999999403953552,1.0,sha256:c7bdd2d9465905891b102d212f043734d967d713a4cac7700a30c40d92e9745a
whisper,decoder,25,neg_shared,Conditioning,-0.04754108685247122,92.724930749147,1.4474398700289322,1.4474398700289322,0.9999999403953552,1.0,sha256:c7bdd2d9465905891b102d212f043734d967d713a4cac7700a30c40d92e9745a
whisper,decoder,25,pos_unique,Raw,0.23578146039519737,76.36230834433786,1.236299754423282,1.236299754423282,1.0,1.0,sha256:7bfd191c7bb92d40ceb4ba2eb7302cbad1bf511e27fd22b271729b0e5f60dbca
whisper,decoder,25,pos_unique,Conditioning,-0.027456741336707648,91.5733531246639,1.4334969432303921,1.4334969432303921,1.0,1.0,sha256:7bfd191c7bb92d40ceb4ba2eb7302cbad1bf511e27fd22b271729b0e5f60dbca
whisper,decoder,25,unique_minus_shared,Raw,0.2670028477689251,74.51400362643436,1.210782517060434,1.210782517060434,1.0,1.0,sha256:161e0290d05fb3cab3623f70aa5fe703939f128e2a46f492a3943df83d4f7f1b
whisper,decoder,25,unique_minus_shared,Conditioning,-0.05303147173969339,93.03990552220272,1.451228080846163,1.451228080846163,1.0,1.0,sha256:161e0290d05fb3cab3623f70aa5fe703939f128e2a46f492a3943df83d4f7f1b
whisper,decoder,26,neg_shared,Raw,0.2276994247872077,76.83833499454553,1.2428198344252919,1.2428198344252919,1.0,1.0,sha256:386514c280ac2d58e342f7f4772b88bb9aa8941dc169d22ba61609b854d01fdc
whisper,decoder,26,neg_shared,Conditioning,-0.030790211782229498,91.76442805091264,1.435820467182365,1.435820467182365,1.0,1.0,sha256:386514c280ac2d58e342f7f4772b88bb9aa8941dc169d22ba61609b854d01fdc
whisper,decoder,26,pos_unique,Raw,0.20643532150174912,78.0864656806791,1.2598132331542797,1.2598132331542797,0.9999999403953552,1.0,sha256:961df4948801e77c5f1b9a2a37f1b0346727a60fd8bc72aa9db06f6266303523
whisper,decoder,26,pos_unique,Conditioning,0.015589574155251243,89.10674701207589,1.40314676865004,1.40314676865004,0.9999999403953552,1.0,sha256:961df4948801e77c5f1b9a2a37f1b0346727a60fd8bc72aa9db06f6266303523
whisper,decoder,26,unique_minus_shared,Raw,0.30697961356004455,72.1226980848144,1.1773023289559643,1.1773023289559643,1.0,1.0,sha256:2c0a4e1cb622e35b5af88e43874103255e0ed161442c3022f17fc66e79785d2b
whisper,decoder,26,unique_minus_shared,Conditioning,-0.010748475099112403,90.61585411801077,1.4217935683788459,1.4217935683788459,1.0,1.0,sha256:2c0a4e1cb622e35b5af88e43874103255e0ed161442c3022f17fc66e79785d2b
whisper,decoder,27,neg_shared,Raw,0.20950767042574542,77.90649795732871,1.257372123177592,1.257372123177592,1.0,1.0,sha256:c8c46922459a29e16cdf4d1d7e1c9dce7faed3feaea7be21c8e2c6c474613adc
whisper,decoder,27,neg_shared,Conditioning,-0.06637905406523474,93.80603815739613,1.4603965574891247,1.4603965574891247,1.0,1.0,sha256:c8c46922459a29e16cdf4d1d7e1c9dce7faed3feaea7be21c8e2c6c474613adc
whisper,decoder,27,pos_unique,Raw,0.15243039978233264,81.2322018525395,1.3019751154734247,1.3019751154734247,1.0,1.0,sha256:43acaa898ffe9e60702baa6390ee1ce7bd556ff8e80d283ef814ebc39d9deb48
whisper,decoder,27,pos_unique,Conditioning,0.0297208973722745,88.29686721590342,1.3930391976294687,1.3930391976294687,1.0,1.0,sha256:43acaa898ffe9e60702baa6390ee1ce7bd556ff8e80d283ef814ebc39d9deb48
whisper,decoder,27,unique_minus_shared,Raw,0.25592886331465087,75.1713683717562,1.219894368140233,1.219894368140233,1.0,1.0,sha256:1bab1e4a44b553de93fc1528f79b2ff01e766bf7e2e52931273d095652a7ed6f
whisper,decoder,27,unique_minus_shared,Conditioning,-0.025921231436070478,91.48534352900012,1.4324253763884878,1.4324253763884878,1.0,1.0,sha256:1bab1e4a44b553de93fc1528f79b2ff01e766bf7e2e52931273d095652a7ed6f
whisper,decoder,28,neg_shared,Raw,0.011607982228113458,89.33489667251011,1.4059815197451886,1.4059815197451886,1.0,1.0,sha256:703c1850ea60034954e6c0ab7a6fd3981d7d2befd2107943ff146426c5e20cd7
whisper,decoder,28,neg_shared,Conditioning,0.06444829899278515,86.30482341679354,1.3678828167411299,1.3678828167411299,1.0,1.0,sha256:703c1850ea60034954e6c0ab7a6fd3981d7d2befd2107943ff146426c5e20cd7
whisper,decoder,28,pos_unique,Raw,0.10294621382985132,84.09114799302603,1.3394430072931547,1.3394430072931547,1.0,1.0,sha256:8648ba65421dad13f71ba84263221f9542245e176aaf327400573b67b7702677
whisper,decoder,28,pos_unique,Conditioning,-7.8165029508203e-05,90.0044785263009,1.414268831412631,1.414268831412631,1.0,1.0,sha256:8648ba65421dad13f71ba84263221f9542245e176aaf327400573b67b7702677
whisper,decoder,28,unique_minus_shared,Raw,0.08100204910070868,85.35383413769908,1.3557270737024953,1.3557270737024953,1.0,1.0,sha256:d8648ef868455e0e6d3d02304acfaa3eb21d832061f6f8787ac5961abc6bcfd2
whisper,decoder,28,unique_minus_shared,Conditioning,0.04551655882197361,87.39119194943021,1.3816536754655278,1.3816536754655278,1.0,1.0,sha256:d8648ef868455e0e6d3d02304acfaa3eb21d832061f6f8787ac5961abc6bcfd2
whisper,decoder,29,neg_shared,Raw,0.12611653690949529,82.75476105860966,1.3220313626437696,1.3220313626437696,1.0,1.0,sha256:34580a7f0f05d85d9051301ab9b888b5b60a248532ba9946bc7da7bb346ed319
whisper,decoder,29,neg_shared,Conditioning,-0.10747003202583873,96.16949443459993,1.4882674698065568,1.4882674698065568,1.0,1.0,sha256:34580a7f0f05d85d9051301ab9b888b5b60a248532ba9946bc7da7bb346ed319
whisper,decoder,29,pos_unique,Raw,0.04400220709106191,87.47804496505361,1.382749284742104,1.382749284742104,1.0,1.0,sha256:25525f4f46e388ba3311f2e14bab1f9878f7c05bb804e175ed6cbee1d305d450
whisper,decoder,29,pos_unique,Conditioning,-0.02639982198583398,91.51277413587084,1.432759450364433,1.432759450364433,1.0,1.0,sha256:25525f4f46e388ba3311f2e14bab1f9878f7c05bb804e175ed6cbee1d305d450
whisper,decoder,29,unique_minus_shared,Raw,0.12029211844408375,83.09103814182264,1.3264297048119185,1.3264297048119185,1.0,1.0,sha256:935ea1972d66582c2f847b638b758c3b924b2dbd7d0ec6ea8988bb59a5cdd54a
whisper,decoder,29,unique_minus_shared,Conditioning,-0.09466028236833329,95.4317673118255,1.47963528054459,1.47963528054459,1.0,1.0,sha256:935ea1972d66582c2f847b638b758c3b924b2dbd7d0ec6ea8988bb59a5cdd54a
whisper,decoder,30,neg_shared,Raw,-0.01367245066101689,90.78339812730991,1.4238486223910336,1.4238486223910336,1.0,1.0,sha256:dc715b69141676007b18a10bc8de3a2850d7bb9d2d347feb82cf240a3de98bbc
whisper,decoder,30,neg_shared,Conditioning,-0.18306962505918328,100.5486080951524,1.5382260068927378,1.5382260068927378,1.0,1.0,sha256:dc715b69141676007b18a10bc8de3a2850d7bb9d2d347feb82cf240a3de98bbc
whisper,decoder,30,pos_unique,Raw,0.010803994150436392,89.38096468994851,1.4065532378726326,1.4065532378726326,1.0,1.0,sha256:1cd2a9e4946a77e4fba70d8a76f6fc08d22743a201aaa6cd2036145608bfac55
whisper,decoder,30,pos_unique,Conditioning,-0.05598640734063283,93.20946300726678,1.4532628165449377,1.4532628165449377,1.0,1.0,sha256:1cd2a9e4946a77e4fba70d8a76f6fc08d22743a201aaa6cd2036145608bfac55
whisper,decoder,30,unique_minus_shared,Raw,-0.002028304570104618,90.11621337111819,1.4156470621894477,1.4156470621894477,1.0,1.0,sha256:c5df984f4675b10f55e60eb24ce5683a28bd30e582efe9a3a75069910a8b5e49
whisper,decoder,30,unique_minus_shared,Conditioning,-0.16903814194219052,99.73189931551899,1.5290769370537853,1.5290769370537853,1.0,1.0,sha256:c5df984f4675b10f55e60eb24ce5683a28bd30e582efe9a3a75069910a8b5e49
whisper,decoder,31,neg_shared,Raw,-0.013612665252465676,90.77997235690698,1.4238066334419808,1.4238066334419808,1.0,1.0,sha256:369980c00593e116c16a748255679ae343f47279cb763f0e15ccecfa290ca466
whisper,decoder,31,neg_shared,Conditioning,-0.28897420999042345,106.79655343960832,1.6055990841144943,1.6055990841144943,1.0,1.0,sha256:369980c00593e116c16a748255679ae343f47279cb763f0e15ccecfa290ca466
whisper,decoder,31,pos_unique,Raw,0.08441561553399324,85.15757867107446,1.353206846642102,1.353206846642102,1.0,1.0,sha256:21bf0e918ab7bb5a41e531b7d90c01a90ad27bc244126608994d399b630d8ee5
whisper,decoder,31,pos_unique,Conditioning,0.11503209707122508,83.39452363856067,1.330389344036022,1.330389344036022,1.0,1.0,sha256:21bf0e918ab7bb5a41e531b7d90c01a90ad27bc244126608994d399b630d8ee5
whisper,decoder,31,unique_minus_shared,Raw,0.05006524606647358,87.13027300535369,1.3783575394745629,1.3783575394745629,1.0,1.0,sha256:dad68be7c6384d21e031cb7741e4c9e9baa1ef4dcfd0264f0861e90385a8f090
whisper,decoder,31,unique_minus_shared,Conditioning,-0.1229956478854738,97.0650216649805,1.4986631691378374,1.4986631691378374,1.0,1.0,sha256:dad68be7c6384d21e031cb7741e4c9e9baa1ef4dcfd0264f0861e90385a8f090
qwen3_asr_1p7b,encoder,0,neg_shared,Raw,0.018508404330929765,88.9394859919763,1.401065021754365,1.401065021754365,0.9999999403953552,1.0,sha256:868be81efdb4a2c4e248bf30fa2157fb49307a0b1621dedfae6be7ab3466fb55
qwen3_asr_1p7b,encoder,0,pos_unique,Raw,-0.00020954218286202766,90.01200588279582,1.4143617221264664,1.4143617221264664,1.0,1.0,sha256:513219872959b1361ae0b88d0ee023d8650609298805d57a90c57b338ea5bf7a
qwen3_asr_1p7b,encoder,0,unique_minus_shared,Raw,0.012939248408188678,89.25861498753214,1.4050343446733815,1.4050343446733815,1.0,1.0,sha256:cd1684e46075471f12e7a53de4006ffde2400156f9b84447406b4c4e6ad04af2
qwen3_asr_1p7b,encoder,1,neg_shared,Raw,0.02059053305665342,88.82016597886381,1.399578124828807,1.399578124828807,0.9999999403953552,1.0,sha256:ea8acfb31b113688e2c4aa5769d49cb338b13dd651454249929fc01940921f03
qwen3_asr_1p7b,encoder,1,pos_unique,Raw,0.029653428040068142,88.30073462849059,1.3930876314594414,1.3930876314594414,0.9999999403953552,1.0,sha256:a8bb814ab659d69371103d451f726cf9fbc8eb0c427edabb5b4833caa1868282
qwen3_asr_1p7b,encoder,1,unique_minus_shared,Raw,0.035527842175260414,87.96397611395676,1.3888643990281255,1.3888643990281255,1.0,1.0,sha256:5766b0c7c9c36dfcb37182040e3cc346d9c784d16bd3f76f0c7bccfb110f249c
qwen3_asr_1p7b,encoder,2,neg_shared,Raw,0.025569624619198688,88.53480873759966,1.3960160312135244,1.3960160312135244,1.0,0.9999999999999999,sha256:8404de8da57709323fbf34258d006f520dfae1f9df9375c07da560bef057a83c
qwen3_asr_1p7b,encoder,2,pos_unique,Raw,0.08492062661293975,85.12853939331332,1.3528335974355008,1.3528335974355008,1.0,0.9999999999999999,sha256:44b2fa4855c7934c7bf6b8a6049c01a080aa90fb6b186bb5719527114b0eeceb
qwen3_asr_1p7b,encoder,2,unique_minus_shared,Raw,0.07812840502701954,85.51900552219624,1.35784505094295,1.35784505094295,1.0,0.9999999999999999,sha256:2c51d35e08464105d193d65056db3646fdc0f9be967251b511ae5b8f804e6453
qwen3_asr_1p7b,encoder,3,neg_shared,Raw,0.05584834537238734,86.79845975679174,1.3741554909258233,1.3741554909258233,0.9999999403953552,1.0,sha256:b706a3b0a691a0fb565ec488c498776bb496b296f8340c349c8e806a3b915231
qwen3_asr_1p7b,encoder,3,pos_unique,Raw,0.15791440814651023,80.91413831028535,1.2977562106170097,1.2977562106170097,1.0,1.0,sha256:8e0680260a284062fcd8fc4df3898d22fcc4f36f96008d98e09b9596c0901f22
qwen3_asr_1p7b,encoder,3,unique_minus_shared,Raw,0.15115309223239887,81.30624415508586,1.3029557970939492,1.3029557970939492,1.0,1.0,sha256:340b7880058e16b61c77c667f84bd6737655a6058a4c8c39b578eece685145e0
qwen3_asr_1p7b,encoder,4,neg_shared,Raw,-0.05142478933274561,92.94772357948126,1.4501205336749468,1.4501205336749468,0.9999999403953552,1.0,sha256:f3d25cc0346f2e34f34f859eb5c2bb21fbb136dee71115f0e4410156c3f42ad1
qwen3_asr_1p7b,encoder,4,pos_unique,Raw,0.13443891114626583,82.2738238997835,1.3157211637169242,1.3157211637169242,1.0,1.0,sha256:44767fcb04093bb55f27336a218ecdfa3e72f34ab002ed9698a4d78dd690eb17
qwen3_asr_1p7b,encoder,4,unique_minus_shared,Raw,0.05869984937853568,86.634811926606,1.3720788226317342,1.3720788226317342,1.0,1.0,sha256:da6bd427b30a64af4d51b35a460b340df4357392521a7572b201122d1241f290
qwen3_asr_1p7b,encoder,5,neg_shared,Raw,-0.0053771222796733945,90.30808789721024,1.418010656194951,1.418010656194951,1.0,0.9999999999999999,sha256:e78bda24738bac80fdc1465944df1dbfa680667f9c6017de7198eeb997247114
qwen3_asr_1p7b,encoder,5,pos_unique,Raw,0.030467757526015146,88.25405588938212,1.3925029614425954,1.3925029614425954,0.9999999403953552,0.9999999999999999,sha256:389b66eafce6f48508687c07fa55fbee99ce33ec85df08a38a35aaf4e55dd2e1
qwen3_asr_1p7b,encoder,5,unique_minus_shared,Raw,0.01774175913927008,88.98341874387509,1.4016121029564188,1.4016121029564188,1.0,0.9999999999999999,sha256:55bdf6df78548a27c90fa2cb7557de753c9ed6ab46f9b486b8ab504f74f58fdb
qwen3_asr_1p7b,encoder,6,neg_shared,Raw,0.05984447008166035,86.56911448223892,1.3712443467052098,1.3712443467052098,1.0,1.0,sha256:9e5754ccd7677db1f198ccc087041ca15e2c9116d3e29ace0249b9b3f67ff332
qwen3_asr_1p7b,encoder,6,pos_unique,Raw,-0.026153339067054505,91.49864682686311,1.4325874045324902,1.4325874045324902,1.0,1.0,sha256:84b92c1ef43b871cfb9c0450ea48855b8cf9a4e25bd9932a5ecd8fad55a8747e
qwen3_asr_1p7b,encoder,6,unique_minus_shared,Raw,0.02382322934198418,88.6349003573633,1.3972664519925806,1.3972664519925806,1.0,1.0,sha256:5896cb03cdfaa98848f06ed3adec07bfb4c7341651b6cfd3c38eeef03b806a8d
qwen3_asr_1p7b,encoder,7,neg_shared,Raw,0.105101251155608,83.966999898266,1.3378331311819724,1.3378331311819724,1.0,1.0,sha256:ad840d0af48b6333433fc75a146ecf0fc40a4627f488d8e6e047b0ada3afb61b
qwen3_asr_1p7b,encoder,7,pos_unique,Raw,0.08450135507573754,85.15264854183668,1.3531434893111667,1.3531434893111667,0.9999999403953552,1.0,sha256:96c0a1e77bb5c6644d5668381b2d8183390b2cae8d4dc3fa4b3f2b0cbe2f426f
qwen3_asr_1p7b,encoder,7,unique_minus_shared,Raw,0.1340692804573843,82.29519565817697,1.3160020674123252,1.3160020674123252,1.0,1.0,sha256:760af1e4d46eae34e65ce39a86df2c8b42c22d35d3bfeb98ac12f93ac13cf9c6
qwen3_asr_1p7b,encoder,8,neg_shared,Raw,0.0829997398580715,85.23898809689176,1.3542527624631457,1.3542527624631457,1.0,1.0,sha256:b3d0e638e33a24ab682a979f15bb75bea08c91e1feff661b9d76fe2dd005db09
qwen3_asr_1p7b,encoder,8,pos_unique,Raw,-0.005119732766656229,90.29334036126356,1.4178291368250564,1.4178291368250564,1.0,1.0,sha256:e7edf43e2e1a7ae650a6756de93401990b7a3a54acbe5a5eedd4b2a3d9bb1740
qwen3_asr_1p7b,encoder,8,unique_minus_shared,Raw,0.05506948293718231,86.8431540741824,1.3747221682167514,1.3747221682167514,1.0,1.0,sha256:f372a8cfa639643b24869c871e12a5eee731195963e6272613990088007beab9
qwen3_asr_1p7b,encoder,9,neg_shared,Raw,0.12263739896560749,82.95566106708017,1.3246604109226983,1.3246604109226983,1.0,1.0,sha256:119a945bc79e40a72974beece9f8353701aa9c866df40c63a44ba1d6ca5f61b9
qwen3_asr_1p7b,encoder,9,pos_unique,Raw,0.014171272879562213,89.18801869443874,1.4041572028837088,1.4041572028837088,1.0,1.0,sha256:3a1fb08b61352f6ed9c30402731591dad777f7979c7c92c282dcaddc31f1fe45
qwen3_asr_1p7b,encoder,9,unique_minus_shared,Raw,0.09673834246892885,84.44861960301148,1.3440696793329427,1.3440696793329427,1.0,1.0,sha256:12cda4c222ac5812819f1ab3139cabb79848cd74f343bb55964d24839109d3b0
qwen3_asr_1p7b,encoder,10,neg_shared,Raw,0.15413007345612587,81.13365313789308,1.300669008715467,1.300669008715467,1.0,1.0,sha256:6d14b8f32b0d9b922bed5c5c4d3b17024660ee74834d68b42e9d7f978206425e
qwen3_asr_1p7b,encoder,10,pos_unique,Raw,0.1203936961828998,83.0851755590886,1.3263531246750269,1.3263531246750269,1.0,1.0,sha256:915fbe1f5f62add5df6648c4b541498a5029e6a7799924a8a521e1ed3a791a16
qwen3_asr_1p7b,encoder,10,unique_minus_shared,Raw,0.19411762360552964,78.80681776414751,1.2695529684570679,1.2695529684570679,1.0,1.0,sha256:a151c2a0b2f2a97548f11b017f4b6ba67781669bafcd6d5015a5ee37eace6545
qwen3_asr_1p7b,encoder,11,neg_shared,Raw,0.1488477959758173,81.43983943959839,1.304723881279861,1.304723881279861,1.0,1.0,sha256:3a58165b03c3225b9617d1b04c295eb68f3e5dc3600780e258a1ca1e32b5f5a0
qwen3_asr_1p7b,encoder,11,pos_unique,Raw,0.17951454862210212,79.65851507968186,1.2810038657375087,1.2810038657375087,1.0,1.0,sha256:c10380fc085ec959c11a880474843c9fd6b46c8056d44139db5a44b366b431bd
qwen3_asr_1p7b,encoder,11,unique_minus_shared,Raw,0.2321872390346844,76.57412206860266,1.239203581784171,1.239203581784171,1.0,1.0,sha256:2cab0f4e00d1b2206dfc3a25831d0244d5e5808c53ac98129f780557360f12c4
qwen3_asr_1p7b,encoder,12,neg_shared,Raw,0.10598303970259398,83.91619337133564,1.3371738535660458,1.3371738535660458,1.0,0.9999999999999999,sha256:33547fad5b724d4d4337e6e6c8ae136b38a79a3be6dd7e909e92b6dd8ae6ee41
qwen3_asr_1p7b,encoder,12,pos_unique,Raw,0.06441451675189755,86.30676302686088,1.367907512597308,1.367907512597308,1.0,0.9999999999999999,sha256:34b7e5dfeeb704c69a5695b053951129b17902b5655b838a03f5db9ec81fbbd8
qwen3_asr_1p7b,encoder,12,unique_minus_shared,Raw,0.1204892629563475,83.07965983419473,1.326281071118899,1.326281071118899,1.0,0.9999999999999999,sha256:a182f97f973e0d4d405250cbb1164fa7e7e05185ae8c1dd4a91e9e80ba5cd600
qwen3_asr_1p7b,encoder,13,neg_shared,Raw,0.08981622605467081,84.84696519770624,1.3492099742534156,1.3492099742534156,1.0,1.0,sha256:75d8f68cb89cea3671b14f9898b9ed71b0cc3938b9def7d1bd10a0e70364fd80
qwen3_asr_1p7b,encoder,13,pos_unique,Raw,0.06376784469315563,86.3438909404647,1.3683801825038917,1.3683801825038917,1.0,1.0,sha256:234c5f31f269627fdb4c392c408d058acf7307133bbfe648ac61941981fa2a10
qwen3_asr_1p7b,encoder,13,unique_minus_shared,Raw,0.10860033795044678,83.76536252516115,1.335215084648734,1.335215084648734,1.0,1.0,sha256:00addbb02a42893f19e0460707a889e73afb32eafc632976b04532c805fda17e
qwen3_asr_1p7b,encoder,14,neg_shared,Raw,0.13064745513896284,82.49299213734191,1.3185996701792506,1.3185996701792506,1.0,1.0,sha256:1a8c8b6551cbb5c54f12ccf73951b246e75ce7bb96de581a7366633708e636ba
qwen3_asr_1p7b,encoder,14,pos_unique,Raw,-0.001336821180025989,90.07659423439267,1.4151585224156058,1.4151585224156058,1.0,1.0,sha256:452240a9a32866f57ffccbef29658d52556565032e11b63d12336b56e41b0364
qwen3_asr_1p7b,encoder,14,unique_minus_shared,Raw,0.09143642912166498,84.75375080929547,1.3480085898914211,1.3480085898914211,0.9999999403953552,1.0,sha256:f1f9f5d6981667800f42f079cf6a44f00c766316b6d95ab8df1169062a2cbb46
qwen3_asr_1p7b,encoder,15,neg_shared,Raw,0.11044722117703341,83.65890345620284,1.3338311617233878,1.3338311617233878,1.0,1.0,sha256:7fecd0706dfb642b7bf29f7c2422bed78e495385ce843a156e02daa39fe5ebff
qwen3_asr_1p7b,encoder,15,pos_unique,Raw,0.015815725502956582,89.09378789650965,1.4029855793020798,1.4029855793020798,1.0,1.0,sha256:ba8b77fe1f2ea3904e41755a1e428d80b770edcc6f81560f908fa923b05711ae
qwen3_asr_1p7b,encoder,15,unique_minus_shared,Raw,0.08928138453914013,84.87773297115147,1.3496063262410918,1.3496063262410918,1.0,1.0,sha256:2ff1119d8ba00792cca6431c8d044b817cba7bcdd54342fdc2ca222169a53c5a
qwen3_asr_1p7b,encoder,16,neg_shared,Raw,0.11672181756745777,83.2970531709902,1.3291186381260696,1.3291186381260696,1.0,1.0,sha256:136ef74c64ea0998fadfce07a4b9966a2c479a4ccc06aadcf13a57ac41220650
qwen3_asr_1p7b,encoder,16,pos_unique,Raw,0.046754612312602715,87.32018109174936,1.380757320300533,1.380757320300533,1.0,1.0,sha256:b33a3e79b6a03b2624c79a531114bdc1ccc5494a425a500813f746200fc76773
qwen3_asr_1p7b,encoder,16,unique_minus_shared,Raw,0.11559529521928397,83.36203805393815,1.3299659472596965,1.3299659472596965,1.0,1.0,sha256:1c60c0a2fc34db67235d6256d86f2e91c7611ecf50e931266a56bf555ca3f723
qwen3_asr_1p7b,encoder,17,neg_shared,Raw,0.10300130853385592,84.08797442857477,1.3394018758377575,1.3394018758377575,0.9999999403953552,1.0,sha256:80e514809c2ebf38edc47605137c1fe4f097a9a9c3103845382e69c2122eb77b
qwen3_asr_1p7b,encoder,17,pos_unique,Raw,0.2175607398682311,77.43419621048935,1.2509510448668555,1.2509510448668555,1.0,1.0,sha256:6218161bb2aa8788425b9f0a5950ee9606737a386f1ac20811fa0875d9637745
qwen3_asr_1p7b,encoder,17,unique_minus_shared,Raw,0.22667160772605857,76.8988057983419,1.2436465753415185,1.2436465753415185,0.9999999403953552,1.0,sha256:10cc2526bc0d54109b4d36d726fb91c11c688ed15d0ed1751fd46499078ec38d
qwen3_asr_1p7b,encoder,18,neg_shared,Raw,0.19847101188322977,78.55243780330531,1.2661192539217097,1.2661192539217097,1.0,1.0,sha256:be0e5ad28bb0f72614ceb3af1cd71bcaa6f01e2791fd9b33a413b416c5634167
qwen3_asr_1p7b,encoder,18,pos_unique,Raw,0.05920961403887827,86.60555367256775,1.371707249365373,1.371707249365373,0.9999999403953552,1.0,sha256:43621185ab52f6e7e77c98aae5bdbe2764de0cfd4dcd261c385350e0801e49b8
qwen3_asr_1p7b,encoder,18,unique_minus_shared,Raw,0.18220771752692494,79.50162040876313,1.2788997522306065,1.2788997522306065,1.0,1.0,sha256:0133b3c9e097d5c7da6ed5b9c1b3c0d02f3222cd1d990cc9bdaa364fef04eca4
qwen3_asr_1p7b,encoder,19,neg_shared,Raw,0.2998706286517169,72.55016705093396,1.1833252834488435,1.1833252834488435,1.0,1.0000000000000002,sha256:150ada9840534eca432ff2bc0f38dff2cc302661000273e536d0ca1769f5b046
qwen3_asr_1p7b,encoder,19,pos_unique,Raw,0.08569067681640553,85.08425734991027,1.3522642684271053,1.3522642684271053,1.0,1.0000000000000002,sha256:bbf30c5ff73a0a071b6960963bc318156a723d6ffc855f76da87e45fd491e477
qwen3_asr_1p7b,encoder,19,unique_minus_shared,Raw,0.2726330181063163,74.17899297004524,1.2061235276583973,1.2061235276583973,1.0,1.0000000000000002,sha256:ecb9a1f2f792820660bcd9bdf3fca0348faa080a73fdcd0a60f451362a97b80a
qwen3_asr_1p7b,encoder,20,neg_shared,Raw,0.27551908948205295,74.00704911302805,1.2037283018138885,1.2037283018138885,1.0,1.0,sha256:4ff8190b7768329795c6cfccc49027e8c5d77187fda272eee7296383a18a355d
qwen3_asr_1p7b,encoder,20,pos_unique,Raw,0.12137896279842261,83.02830688330964,1.3256100788591643,1.3256100788591643,1.0,1.0,sha256:08443131ff196c20e488f65eac2508a045edbc0d5140943056874adf27e487ff
qwen3_asr_1p7b,encoder,20,unique_minus_shared,Raw,0.2806493045976339,73.70103895199014,1.1994587906240193,1.1994587906240193,1.0,1.0,sha256:f48d490d6adf3125096f5a704b27899e5acfe97c4755e3542cc174578856c8f4
qwen3_asr_1p7b,encoder,21,neg_shared,Raw,0.1622825038761633,80.66059418737187,1.2943859511130489,1.2943859511130489,1.0,1.0,sha256:47b209fbb58609493341345b2abac980c1b616865fabd443ba35ed868d11b599
qwen3_asr_1p7b,encoder,21,pos_unique,Raw,-0.003864176686393722,90.22140156641512,1.416943309914152,1.416943309914152,0.9999999403953552,1.0,sha256:3b600feaada620cd64e089090c70aa327d8dbd45cdeb70baad50f595342ac317
qwen3_asr_1p7b,encoder,21,unique_minus_shared,Raw,0.11201867337308746,83.56830363814159,1.3326524932977584,1.3326524932977584,1.0,1.0,sha256:42dda64aa6f225f58a8ec1f693ed2ee2f8b462581057ffc12ed0fcb64b07dcdb
qwen3_asr_1p7b,encoder,22,neg_shared,Raw,0.12521200256612225,82.80700117732238,1.3227153819727024,1.3227153819727024,1.0,1.0,sha256:1f273307b482acaa998022f53822ee22e4235541e5780b5cf2fe4c7bac24916c
qwen3_asr_1p7b,encoder,22,pos_unique,Raw,0.021931981689835175,88.74328925029246,1.3986193312072646,1.3986193312072646,1.0,1.0,sha256:c74df3221cf2cc4b6267369c29975dc4f32b37162220dbebac7f1d1b0026cad7
qwen3_asr_1p7b,encoder,22,unique_minus_shared,Raw,0.1040465137852972,84.027765069111,1.3386212965457935,1.3386212965457935,1.0,1.0,sha256:6625bb03ef32fb12940cfcf2bf2a0a06ac19ef908cc3e2529a77be7057d49a0c
qwen3_asr_1p7b,encoder,23,neg_shared,Raw,0.07022725599181714,85.9729598495966,1.3636515318349762,1.3636515318349762,1.0,1.0,sha256:44c02841f13f7ec66fbf5eb10ffe73e31784e47ef6a9fe1cc564aed25c00eec5
qwen3_asr_1p7b,encoder,23,pos_unique,Raw,0.07944323108185367,85.44343663200952,1.356876393178026,1.356876393178026,1.0,1.0,sha256:445a9559a87bf36af26eba831666b91ad6cc932c9da84b0071280d7b4ee27277
qwen3_asr_1p7b,encoder,23,unique_minus_shared,Raw,0.10583301624988338,83.92483769831482,1.337286044451705,1.337286044451705,1.0,1.0,sha256:97597814e49f6d1d78c8734222fa447040f670f52deb347ba83679f49f636d77
qwen3_asr_1p7b,decoder,0,neg_shared,Raw,-0.4796117622877329,118.66004866919643,1.7202393831134415,1.7202393831134415,1.0,1.0,sha256:177d616d9f36dc1c4c7a9fa60155cdffbaf77dc5971bfd7e9134e3edd9caa55c
