direction,layer,rho,wer,mer,pier,en_wer,matrix_cer,corrections,corruptions,utility,outside_harm,embed_retention,matrix_retention,energy,utility_per_energy,edits,effective_dose,direction_hash,source
Local+Cond,12,0.5,n/a — no frozen canonical overall WER,0.2814814814814815,0.7647058823529411,0.7647058823529411,0.10552763819095477,0,3,-4.0,1,0.8421052631578947,0.9943820224719101,720.2878017425537,-0.005553335750408398,232,3.3873093314115934,sha256:9f96e735ece4171d05b8fabf806d0af595027f55984c6adf3e2277d6b8495c33,NEW
Local+Cond,12,1.0,n/a — no frozen canonical overall WER,0.34074074074074073,0.9264705882352942,0.9411764705882353,0.12562814070351758,0,14,-19.0,13,0.2631578947368421,0.9719101123595506,1163.4705982208252,-0.016330451348796203,225,6.774618662823187,sha256:9f96e735ece4171d05b8fabf806d0af595027f55984c6adf3e2277d6b8495c33,NEW
Local+Cond,12,2.0,n/a — no frozen canonical overall WER,3.1148148148148147,0.9852941176470589,0.9852941176470589,3.8743718592964824,0,18,-174.0,168,0.05263157894736842,0.12359550561797752,5648.536186695099,-0.03080444105321482,825,13.549237325646374,sha256:9f96e735ece4171d05b8fabf806d0af595027f55984c6adf3e2277d6b8495c33,NEW
Local,12,0.25,n/a — no frozen canonical overall WER,0.2777777777777778,0.7205882352941176,0.7205882352941176,0.11557788944723618,0,0,-3.0,3,1.0,0.9831460674157303,372.5758469104767,-0.008052051749669232,228,1.6936546657057967,sha256:5735d4473216b4c08e735cf32fc66486faf1be44948c948bfdb6cf675c4e74fc,NEW
Local,12,0.5,n/a — no frozen canonical overall WER,0.2851851851851852,0.7205882352941176,0.7205882352941176,0.12562814070351758,0,0,-5.0,5,1.0,0.9719101123595506,678.162526845932,-0.007372863881545496,222,3.3873093314115934,sha256:5735d4473216b4c08e735cf32fc66486faf1be44948c948bfdb6cf675c4e74fc,NEW
Local,12,1.0,n/a — no frozen canonical overall WER,0.5666666666666667,0.8235294117647058,0.8235294117647058,0.4723618090452261,0,7,-55.0,52,0.631578947368421,0.7303370786516854,1869.5334792137146,-0.029419104076773107,371,6.774618662823187,sha256:5735d4473216b4c08e735cf32fc66486faf1be44948c948bfdb6cf675c4e74fc,NEW
Local,12,2.0,n/a — no frozen canonical overall WER,1.6037037037037036,0.9852941176470589,0.9852941176470589,1.8241206030150754,0,18,-173.0,167,0.05263157894736842,0.12921348314606743,1920.7568287849426,-0.09006866325157807,278,13.549237325646374,sha256:5735d4473216b4c08e735cf32fc66486faf1be44948c948bfdb6cf675c4e74fc,NEW
Raw+Cond,12,0.25,n/a — no frozen canonical overall WER,0.27037037037037037,0.7205882352941176,0.7205882352941176,0.10552763819095477,0,0,-1.0,1,1.0,0.9943820224719101,380.1603627204895,-0.0026304688706729894,230,1.6936546657057967,sha256:4273d03b3ee8680f4ca7a1ace27c1d577e668c5a45742191635f986137a9e618,NEW
Raw+Cond,12,0.5,n/a — no frozen canonical overall WER,0.2814814814814815,0.7647058823529411,0.7647058823529411,0.10552763819095477,0,3,-4.0,1,0.8421052631578947,0.9943820224719101,720.923122882843,-0.005548441814440233,232,3.3873093314115934,sha256:4273d03b3ee8680f4ca7a1ace27c1d577e668c5a45742191635f986137a9e618,NEW
Raw+Cond,12,1.0,n/a — no frozen canonical overall WER,0.337037037037037,0.9264705882352942,0.9411764705882353,0.12060301507537688,0,14,-18.0,12,0.2631578947368421,0.9775280898876404,1179.7496557235718,-0.015257474255383548,228,6.774618662823187,sha256:4273d03b3ee8680f4ca7a1ace27c1d577e668c5a45742191635f986137a9e618,NEW
Raw+Cond,12,2.0,n/a — no frozen canonical overall WER,2.214814814814815,0.9852941176470589,0.9852941176470589,2.6532663316582914,0,18,-177.0,171,0.05263157894736842,0.10674157303370786,3535.568860054016,-0.05006266516254355,511,13.549237325646374,sha256:4273d03b3ee8680f4ca7a1ace27c1d577e668c5a45742191635f986137a9e618,NEW
Raw,12,0.25,n/a — no frozen canonical overall WER,0.2777777777777778,0.7205882352941176,0.7205882352941176,0.11557788944723618,0,0,-3.0,3,1.0,0.9831460674157303,374.4455453157425,-0.008011845881275794,229,1.6936546657057967,sha256:25fa37ae865df41b2ca4ab42c314b2731956e15dedea69183a38051e0e1d00c0,NEW
Raw,12,0.5,n/a — no frozen canonical overall WER,0.2851851851851852,0.7205882352941176,0.7205882352941176,0.12562814070351758,0,0,-5.0,5,1.0,0.9719101123595506,681.9449563026428,-0.0073319700568047486,223,3.3873093314115934,sha256:25fa37ae865df41b2ca4ab42c314b2731956e15dedea69183a38051e0e1d00c0,NEW
Raw,12,1.0,n/a — no frozen canonical overall WER,0.5740740740740741,0.8235294117647058,0.8235294117647058,0.4824120603015075,0,7,-55.0,52,0.631578947368421,0.7303370786516854,1889.0377786159515,-0.0291153520710936,374,6.774618662823187,sha256:25fa37ae865df41b2ca4ab42c314b2731956e15dedea69183a38051e0e1d00c0,NEW
Raw,12,2.0,n/a — no frozen canonical overall WER,1.6,0.9852941176470589,0.9852941176470589,1.8190954773869348,0,18,-172.0,166,0.05263157894736842,0.1348314606741573,1935.8175234794617,-0.08885134983737782,280,13.549237325646374,sha256:25fa37ae865df41b2ca4ab42c314b2731956e15dedea69183a38051e0e1d00c0,NEW
Conditioning,13,0.25,n/a — no frozen canonical overall WER,0.27037037037037037,0.7205882352941176,0.7205882352941176,0.10552763819095477,0,0,-1.0,1,1.0,0.9943820224719101,399.96300542354584,-0.002500231237489171,230,1.7704237298669385,sha256:b2b91ff8e4f9d95a01d06c9c7f4a77f41c75f01930db603f9341deaa5e0f86a7,NEW
Conditioning,13,0.5,n/a — no frozen canonical overall WER,0.2851851851851852,0.7647058823529411,0.7647058823529411,0.11055276381909548,0,3,-5.0,2,0.8421052631578947,0.9887640449438202,777.3766093254089,-0.006431888919759105,237,3.540847459733877,sha256:b2b91ff8e4f9d95a01d06c9c7f4a77f41c75f01930db603f9341deaa5e0f86a7,NEW
Conditioning,13,1.0,n/a — no frozen canonical overall WER,0.337037037037037,0.9411764705882353,0.9558823529411765,0.11557788944723618,0,15,-17.0,11,0.21052631578947367,0.9887640449438202,1276.715283870697,-0.013315419823643095,233,7.081694919467754,sha256:b2b91ff8e4f9d95a01d06c9c7f4a77f41c75f01930db603f9341deaa5e0f86a7,NEW
Conditioning,13,2.0,n/a — no frozen canonical overall WER,1.614814814814815,0.9705882352941176,0.9852941176470589,1.8442211055276383,0,17,-101.0,95,0.10526315789473684,0.5280898876404494,5537.488268375397,-0.018239316293780908,718,14.163389838935508,sha256:b2b91ff8e4f9d95a01d06c9c7f4a77f41c75f01930db603f9341deaa5e0f86a7,NEW
Local+Cond,13,0.25,n/a — no frozen canonical overall WER,0.2777777777777778,0.7205882352941176,0.7205882352941176,0.11557788944723618,0,0,-3.0,3,1.0,0.9831460674157303,394.44424200057983,-0.007605637706318932,229,1.7704237298669385,sha256:67f2bebd54501f1f9a7e63b19dc2bf1fd5c890dda1a8420cb56b2c1c97fd9107,NEW
Local+Cond,13,0.5,n/a — no frozen canonical overall WER,0.2962962962962963,0.7647058823529411,0.7647058823529411,0.12562814070351758,0,3,-8.0,5,0.8421052631578947,0.9719101123595506,737.2320849895477,-0.010851399664887648,228,3.540847459733877,sha256:67f2bebd54501f1f9a7e63b19dc2bf1fd5c890dda1a8420cb56b2c1c97fd9107,NEW
Local+Cond,13,1.0,n/a — no frozen canonical overall WER,0.6074074074074074,0.9558823529411765,0.9705882352941176,0.47738693467336685,0,16,-89.0,83,0.15789473684210525,0.5898876404494382,1114.7419567108154,-0.07983910488361409,205,7.081694919467754,sha256:67f2bebd54501f1f9a7e63b19dc2bf1fd5c890dda1a8420cb56b2c1c97fd9107,NEW
Local+Cond,13,2.0,n/a — no frozen canonical overall WER,0.9148148148148149,0.9852941176470589,0.9852941176470589,0.8894472361809045,0,18,-175.0,169,0.05263157894736842,0.11797752808988764,429.1585969924927,-0.40777465772883326,57,14.163389838935508,sha256:67f2bebd54501f1f9a7e63b19dc2bf1fd5c890dda1a8420cb56b2c1c97fd9107,NEW
Local,13,0.25,n/a — no frozen canonical overall WER,0.27037037037037037,0.6911764705882353,0.6911764705882353,0.11557788944723618,2,0,-1.0,3,1.0,0.9831460674157303,387.7336171865463,-0.0025790902714501545,227,1.7704237298669385,sha256:5bf635e5cf87430b16bc95719efe6ad56a776277ccebdbb02185c3aab1c1adea,NEW
Local,13,0.5,n/a — no frozen canonical overall WER,0.2851851851851852,0.7205882352941176,0.7205882352941176,0.12562814070351758,0,0,-5.0,5,1.0,0.9719101123595506,709.6266124248505,-0.007045958976812613,222,3.540847459733877,sha256:5bf635e5cf87430b16bc95719efe6ad56a776277ccebdbb02185c3aab1c1adea,NEW
Local,13,1.0,n/a — no frozen canonical overall WER,0.5111111111111111,0.75,0.75,0.4221105527638191,2,4,-67.0,69,0.7894736842105263,0.6348314606741573,1493.599092245102,-0.04485808832361368,275,7.081694919467754,sha256:5bf635e5cf87430b16bc95719efe6ad56a776277ccebdbb02185c3aab1c1adea,NEW
Local,13,2.0,n/a — no frozen canonical overall WER,0.9296296296296296,0.9852941176470589,0.9852941176470589,0.9095477386934674,0,18,-179.0,173,0.05263157894736842,0.09550561797752809,581.7560749053955,-0.30768909465897504,76,14.163389838935508,sha256:5bf635e5cf87430b16bc95719efe6ad56a776277ccebdbb02185c3aab1c1adea,NEW
Raw+Cond,13,0.25,n/a — no frozen canonical overall WER,0.2777777777777778,0.7205882352941176,0.7205882352941176,0.11557788944723618,0,0,-3.0,3,1.0,0.9831460674157303,394.45587265491486,-0.007605413451720911,229,1.7704237298669385,sha256:e75b5d3b2fa0ceddf918183790f1b1a05fe3c33eb55bfa9fa209bce7b281cc8d,NEW
Raw+Cond,13,0.5,n/a — no frozen canonical overall WER,0.2962962962962963,0.7647058823529411,0.7647058823529411,0.12562814070351758,0,3,-8.0,5,0.8421052631578947,0.9719101123595506,737.3580696582794,-0.010849545599612835,228,3.540847459733877,sha256:e75b5d3b2fa0ceddf918183790f1b1a05fe3c33eb55bfa9fa209bce7b281cc8d,NEW
Raw+Cond,13,1.0,n/a — no frozen canonical overall WER,0.5592592592592592,0.9558823529411765,0.9705882352941176,0.4120603015075377,0,16,-76.0,70,0.15789473684210525,0.6629213483146067,2053.1199898719788,-0.03701683310030942,373,7.081694919467754,sha256:e75b5d3b2fa0ceddf918183790f1b1a05fe3c33eb55bfa9fa209bce7b281cc8d,NEW
Raw+Cond,13,2.0,n/a — no frozen canonical overall WER,0.9037037037037037,0.9705882352941176,0.9705882352941176,0.8793969849246231,0,17,-172.0,166,0.10526315789473684,0.12921348314606743,419.54662561416626,-0.40996635296068107,56,14.163389838935508,sha256:e75b5d3b2fa0ceddf918183790f1b1a05fe3c33eb55bfa9fa209bce7b281cc8d,NEW
Raw,13,0.25,n/a — no frozen canonical overall WER,0.27037037037037037,0.6911764705882353,0.6911764705882353,0.11557788944723618,2,0,-1.0,3,1.0,0.9831460674157303,389.431232213974,-0.002567847458753764,228,1.7704237298669385,sha256:b09ff1aa6623483ef61a0069344244fdbdf07180905c105840aabdabf9748fa3,NEW
Raw,13,0.5,n/a — no frozen canonical overall WER,0.2851851851851852,0.7205882352941176,0.7205882352941176,0.12562814070351758,0,0,-5.0,5,1.0,0.9719101123595506,709.6772246360779,-0.007045456478561782,222,3.540847459733877,sha256:b09ff1aa6623483ef61a0069344244fdbdf07180905c105840aabdabf9748fa3,NEW
Raw,13,1.0,n/a — no frozen canonical overall WER,0.5074074074074074,0.75,0.75,0.41708542713567837,2,4,-67.0,69,0.7894736842105263,0.6348314606741573,1581.7056686878204,-0.042359334815802396,291,7.081694919467754,sha256:b09ff1aa6623483ef61a0069344244fdbdf07180905c105840aabdabf9748fa3,NEW
Raw,13,2.0,n/a — no frozen canonical overall WER,0.9296296296296296,0.9852941176470589,0.9852941176470589,0.9095477386934674,0,18,-179.0,173,0.05263157894736842,0.09550561797752809,573.315435886383,-0.3122190487044088,75,14.163389838935508,sha256:b09ff1aa6623483ef61a0069344244fdbdf07180905c105840aabdabf9748fa3,NEW
Conditioning,14,0.25,n/a — no frozen canonical overall WER,0.27037037037037037,0.7205882352941176,0.7205882352941176,0.10552763819095477,0,0,-1.0,1,1.0,0.9943820224719101,411.92968451976776,-0.0024275987810050913,230,1.8110002904952294,sha256:4bf8a012d44e9184fa0db69f68b1e9d2b198c253aeae4703cc5220d7d0433cad,NEW
Conditioning,14,0.5,n/a — no frozen canonical overall WER,0.28888888888888886,0.7647058823529411,0.7647058823529411,0.11557788944723618,0,3,-6.0,3,0.8421052631578947,0.9831460674157303,789.403018951416,-0.00760068033179041,232,3.6220005809904587,sha256:4bf8a012d44e9184fa0db69f68b1e9d2b198c253aeae4703cc5220d7d0433cad,NEW
Conditioning,14,1.0,n/a — no frozen canonical overall WER,0.35185185185185186,0.9117647058823529,0.9264705882352942,0.1457286432160804,0,13,-22.0,16,0.3157894736842105,0.949438202247191,1319.8004775047302,-0.016669186270938555,231,7.2440011619809175,sha256:4bf8a012d44e9184fa0db69f68b1e9d2b198c253aeae4703cc5220d7d0433cad,NEW
Conditioning,14,2.0,n/a — no frozen canonical overall WER,1.025925925925926,0.9705882352941176,0.9852941176470589,1.0402010050251256,0,17,-53.0,47,0.10526315789473684,0.797752808988764,3249.4829545021057,-0.016310287126316315,408,14.488002323961835,sha256:4bf8a012d44e9184fa0db69f68b1e9d2b198c253aeae4703cc5220d7d0433cad,NEW
Local+Cond,14,0.25,n/a — no frozen canonical overall WER,0.27037037037037037,0.7205882352941176,0.7205882352941176,0.10552763819095477,0,0,-1.0,1,1.0,0.9943820224719101,407.66326451301575,-0.0024530049358128326,230,1.8110002904952294,sha256:bf7c2696c08b6c9279359e2135ffb0d36f86bb9ba61c86d20997aa8b2d43f7a1,NEW
Local+Cond,14,0.5,n/a — no frozen canonical overall WER,0.2814814814814815,0.7647058823529411,0.7647058823529411,0.10552763819095477,0,3,-4.0,1,0.8421052631578947,0.9943820224719101,771.9459452629089,-0.005181709968873121,231,3.6220005809904587,sha256:bf7c2696c08b6c9279359e2135ffb0d36f86bb9ba61c86d20997aa8b2d43f7a1,NEW
Local+Cond,14,1.0,n/a — no frozen canonical overall WER,0.32592592592592595,0.8676470588235294,0.8676470588235294,0.1306532663316583,0,10,-18.0,12,0.47368421052631576,0.9550561797752809,1263.7297077178955,-0.014243552153652599,226,7.2440011619809175,sha256:bf7c2696c08b6c9279359e2135ffb0d36f86bb9ba61c86d20997aa8b2d43f7a1,NEW
Local+Cond,14,2.0,n/a — no frozen canonical overall WER,0.825925925925926,0.9705882352941176,0.9705882352941176,0.7738693467336684,0,17,-151.0,145,0.10526315789473684,0.24719101123595505,752.3586940765381,-0.20070214006809714,96,14.488002323961835,sha256:bf7c2696c08b6c9279359e2135ffb0d36f86bb9ba61c86d20997aa8b2d43f7a1,NEW
Local,14,0.25,n/a — no frozen canonical overall WER,0.2777777777777778,0.7205882352941176,0.7205882352941176,0.11557788944723618,0,0,-3.0,3,1.0,0.9831460674157303,401.76767683029175,-0.007467001884442814,230,1.8110002904952294,sha256:7c77c73bb52afd21faee8ca662e04231f8f8cc9dfd176f64f3c79d0ada72d1c0,NEW
Local,14,0.5,n/a — no frozen canonical overall WER,0.2851851851851852,0.7205882352941176,0.7205882352941176,0.12562814070351758,0,0,-5.0,5,1.0,0.9719101123595506,734.9958238601685,-0.006802759740511451,225,3.6220005809904587,sha256:7c77c73bb52afd21faee8ca662e04231f8f8cc9dfd176f64f3c79d0ada72d1c0,NEW
Local,14,1.0,n/a — no frozen canonical overall WER,0.48148148148148145,0.7352941176470589,0.7352941176470589,0.3869346733668342,2,3,-60.0,62,0.8421052631578947,0.6685393258426966,1458.8983745574951,-0.04112692223555247,263,7.2440011619809175,sha256:7c77c73bb52afd21faee8ca662e04231f8f8cc9dfd176f64f3c79d0ada72d1c0,NEW
Local,14,2.0,n/a — no frozen canonical overall WER,0.8444444444444444,0.9117647058823529,0.9117647058823529,0.8190954773869347,2,15,-156.0,153,0.21052631578947367,0.19662921348314608,885.1113910675049,-0.17624900275190597,114,14.488002323961835,sha256:7c77c73bb52afd21faee8ca662e04231f8f8cc9dfd176f64f3c79d0ada72d1c0,NEW
Raw+Cond,14,0.25,n/a — no frozen canonical overall WER,0.27037037037037037,0.7205882352941176,0.7205882352941176,0.10552763819095477,0,0,-1.0,1,1.0,0.9943820224719101,409.5540888309479,-0.002441679932568739,231,1.8110002904952294,sha256:525c6de6f49e1939cc44e0e6abdbe9ec3b9a4efd80de94c6d535ee6cc0405cf7,NEW
Raw+Cond,14,0.5,n/a — no frozen canonical overall WER,0.28888888888888886,0.7647058823529411,0.7647058823529411,0.11557788944723618,0,3,-6.0,3,0.8421052631578947,0.9831460674157303,765.7906284332275,-0.007835039731781158,229,3.6220005809904587,sha256:525c6de6f49e1939cc44e0e6abdbe9ec3b9a4efd80de94c6d535ee6cc0405cf7,NEW
Raw+Cond,14,1.0,n/a — no frozen canonical overall WER,0.32592592592592595,0.8676470588235294,0.8676470588235294,0.1306532663316583,0,10,-18.0,12,0.47368421052631576,0.9550561797752809,1258.0397882461548,-0.014307973538018198,225,7.2440011619809175,sha256:525c6de6f49e1939cc44e0e6abdbe9ec3b9a4efd80de94c6d535ee6cc0405cf7,NEW
Raw+Cond,14,2.0,n/a — no frozen canonical overall WER,0.825925925925926,0.9705882352941176,0.9705882352941176,0.7738693467336684,0,17,-151.0,145,0.10526315789473684,0.24719101123595505,759.1623306274414,-0.1989034412115782,97,14.488002323961835,sha256:525c6de6f49e1939cc44e0e6abdbe9ec3b9a4efd80de94c6d535ee6cc0405cf7,NEW
Raw,14,0.25,n/a — no frozen canonical overall WER,0.2777777777777778,0.7205882352941176,0.7205882352941176,0.11557788944723618,0,0,-3.0,3,1.0,0.9831460674157303,401.6226290464401,-0.007469698625106869,230,1.8110002904952294,sha256:cbb3b9a46fcddd0639cb60510a875677edb294a0b07fcee8ad8d15720a5a42ae,NEW
Raw,14,0.5,n/a — no frozen canonical overall WER,0.2851851851851852,0.7205882352941176,0.7205882352941176,0.12562814070351758,0,0,-5.0,5,1.0,0.9719101123595506,734.7634780406952,-0.00680491089912756,225,3.6220005809904587,sha256:cbb3b9a46fcddd0639cb60510a875677edb294a0b07fcee8ad8d15720a5a42ae,NEW
Raw,14,1.0,n/a — no frozen canonical overall WER,0.48148148148148145,0.7352941176470589,0.7352941176470589,0.3869346733668342,2,3,-60.0,62,0.8421052631578947,0.6685393258426966,1452.2807049751282,-0.04131432704053419,262,7.2440011619809175,sha256:cbb3b9a46fcddd0639cb60510a875677edb294a0b07fcee8ad8d15720a5a42ae,NEW
Raw,14,2.0,n/a — no frozen canonical overall WER,1.9111111111111112,0.9264705882352942,0.9852941176470589,2.241206030150754,2,16,-158.0,155,0.15789473684210525,0.19101123595505617,2159.8292865753174,-0.07315392979531683,289,14.488002323961835,sha256:cbb3b9a46fcddd0639cb60510a875677edb294a0b07fcee8ad8d15720a5a42ae,NEW
Conditioning,15,0.25,n/a — no frozen canonical overall WER,0.27037037037037037,0.7205882352941176,0.7205882352941176,0.10552763819095477,0,0,-1.0,1,1.0,0.9943820224719101,404.79112553596497,-0.0024704098902265876,230,1.777384544909652,sha256:bf1e0aafb8d45bd6188b6f8080d28c4e4321f15789005042469431a69c15e2be,NEW
Conditioning,15,0.5,n/a — no frozen canonical overall WER,0.28888888888888886,0.7647058823529411,0.7647058823529411,0.11557788944723618,0,3,-6.0,3,0.8421052631578947,0.9831460674157303,796.1523807048798,-0.007536245755728134,238,3.554769089819304,sha256:bf1e0aafb8d45bd6188b6f8080d28c4e4321f15789005042469431a69c15e2be,NEW
Conditioning,15,1.0,n/a — no frozen canonical overall WER,0.37037037037037035,0.9117647058823529,0.9264705882352942,0.1708542713567839,0,13,-26.0,20,0.3157894736842105,0.9269662921348315,1175.0643963813782,-0.022126446925008744,208,7.109538179638608,sha256:bf1e0aafb8d45bd6188b6f8080d28c4e4321f15789005042469431a69c15e2be,NEW
Conditioning,15,2.0,n/a — no frozen canonical overall WER,0.6148148148148148,0.9558823529411765,0.9705882352941176,0.49246231155778897,1,17,-94.0,90,0.10526315789473684,0.5617977528089888,1159.0008826255798,-0.08110433858087673,148,14.219076359277215,sha256:bf1e0aafb8d45bd6188b6f8080d28c4e4321f15789005042469431a69c15e2be,NEW
Local+Cond,15,0.25,n/a — no frozen canonical overall WER,0.2777777777777778,0.7205882352941176,0.7205882352941176,0.11557788944723618,0,0,-3.0,3,1.0,0.9831460674157303,396.15204775333405,-0.0075728499120821515,227,1.777384544909652,sha256:8fc4c01bbe89f4a05137cc5099d705d833b274208d06012f911064d086fb1e99,NEW
Local+Cond,15,0.5,n/a — no frozen canonical overall WER,0.28888888888888886,0.7647058823529411,0.7647058823529411,0.11557788944723618,0,3,-6.0,3,0.8421052631578947,0.9831460674157303,765.7412168979645,-0.007835545309035526,232,3.554769089819304,sha256:8fc4c01bbe89f4a05137cc5099d705d833b274208d06012f911064d086fb1e99,NEW
Local+Cond,15,1.0,n/a — no frozen canonical overall WER,0.3148148148148148,0.8088235294117647,0.8088235294117647,0.135678391959799,2,8,-13.0,10,0.5789473684210527,0.9606741573033708,1265.1671891212463,-0.010275321800772811,228,7.109538179638608,sha256:8fc4c01bbe89f4a05137cc5099d705d833b274208d06012f911064d086fb1e99,NEW
